1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,42.000000,43.000000,44.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,51.000000,52.000000,53.000000,54.000000,55.000000,56.000000,57.000000,58.000000,59.000000,60.000000
6.859720,7.007057,7.302227,7.393263,7.518390,7.329225,7.404218,7.408894,8.038577,7.564083,7.087574,7.571474,7.712712,6.751803,7.296142,7.554020,7.524885,6.875335,6.657754,6.994758,7.164334,7.187657,7.377446,8.076142,7.897668,8.289991,8.143052,8.407490,7.620117,7.912862,7.267525,7.066040,6.820453,7.424642,7.697757,7.792101,8.129647,7.304381,7.927974,7.565534,7.137199,7.578810,7.774436,7.427798,7.330012,7.093155,7.265500,6.700239,7.789744,7.749667,7.243084,7.876145,7.670055,7.979887,7.570598,7.729779,7.334134,7.142195,6.873578,7.649407
4.768139,4.616110,4.632785,4.458988,4.607168,4.748404,4.569543,4.335983,4.603168,4.614130,4.595120,4.232656,4.601162,4.654912,5.986452,4.157319,4.469350,3.751854,4.594109,4.649187,4.551769,3.761200,4.258446,4.589041,4.566429,3.784190,3.772761,3.977811,4.062166,3.747148,3.161247,4.117410,3.937691,4.452019,4.921440,4.094345,3.493473,4.396915,3.806662,4.483003,4.788325,3.786460,4.833102,5.098646,3.610918,4.087656,3.202746,3.887730,5.308763,3.190476,3.490429,3.784190,2.980619,3.910021,3.321432,4.373238,3.508556,3.666122,3.202746,4.019980
5.276072,5.815920,5.972027,5.035003,5.088213,5.860501,5.178971,5.148657,5.743324,5.588746,5.235378,5.418320,5.605802,5.362231,5.508983,5.063228,6.216406,6.381139,5.098035,5.666081,6.125558,5.867601,4.679350,3.475067,5.631570,5.758271,4.320151,4.450853,6.563009,3.688879,5.006627,4.301359,4.543295,3.713572,3.802208,3.580737,4.335983,3.914021,3.943522,3.899950,4.486387,4.876723,5.204556,4.114147,5.905907,4.085976,4.752728,4.792479,4.978112,3.725693,5.747480,4.808111,6.051618,5.864483,5.946729,5.593968,5.572534,5.726848,5.721295,5.593968
5.891644,5.686297,5.862011,5.920613,5.916876,5.987896,5.962653,5.941079,6.120270,6.185009,5.859475,6.038944,6.037752,5.815383,5.986452,5.717669,6.040255,5.888878,6.240276,6.263398,6.047372,6.113682,5.942799,5.966147,6.063785,6.063785,6.091310,6.089045,6.003887,5.991465,4.177459,4.612146,4.915592,4.427239,4.925077,5.875492,4.488636,4.894850,4.041295,5.132853,4.080922,5.099866,4.940213,4.977423,4.316154,5.241218,5.598422,5.566434,5.218191,4.948050,5.353752,6.581887,5.681878,6.022721,5.678465,5.202907,5.072671,5.593596,6.029242,5.673667
4.865995,5.010635,4.836282,4.983607,3.758872,4.645352,3.645450,4.689511,4.437934,4.766438,5.194067,5.085743,5.640843,4.865995,5.157330,4.747537,4.475062,5.425390,5.551796,4.612146,4.781641,4.154185,3.843744,4.493121,3.387774,4.241327,4.718499,5.378975,5.070161,4.990433,4.806477,4.539030,4.249923,5.151556,5.496348,4.940213,5.303802,5.289781,4.656813,4.975353,5.099866,4.855929,4.576771,4.508659,4.604170,5.228431,4.541165,4.799091,5.196285,4.414010,4.130355,4.888091,5.473111,4.806477,5.164214,5.173887,4.612146,4.262680,3.839452,4.062166
4.993150,6.073505,6.437432,6.314091,6.164157,6.670006,7.139184,6.894265,6.719013,6.939932,5.696758,6.661855,6.809812,6.579112,6.724073,5.946206,5.837439,6.220988,5.504518,6.246301,6.649761,6.118538,5.815324,5.885270,5.616407,6.042870,6.097175,6.209596,6.022236,5.300814,7.164411,6.622337,6.907855,6.681231,6.152094,6.217604,6.766652,6.700854,6.313910,6.633845,6.521210,6.680353,6.878635,6.955593,6.984161,6.698391,6.904751,6.650408,6.151029,6.871299,6.400590,6.922348,7.155162,6.612713,6.928440,6.775366,6.582025,6.664154,7.340122,7.184705
6.121396,5.765818,6.074196,5.665388,5.877456,5.933041,5.816218,5.743644,5.975843,6.005367,5.675383,5.745564,5.810242,5.620038,5.551020,5.985195,5.695414,5.513025,5.303802,4.906015,5.406723,5.852202,5.711751,5.540479,5.825705,5.676411,5.690697,5.791183,5.804532,6.058422,3.161247,4.117410,3.937691,4.452019,4.921440,4.094345,3.493473,4.396915,3.806662,4.483003,4.788325,3.786460,4.833102,5.098646,3.610918,4.087656,3.202746,3.887730,5.308763,3.190476,3.490429,3.784190,2.980619,3.910021,3.321432,4.373238,3.508556,3.666122,3.202746,4.019980
6.893251,5.525453,4.952300,5.177279,5.276072,5.153869,6.240276,5.431974,5.637643,5.362231,5.290789,5.905907,5.559142,6.413787,5.614587,5.468904,6.811905,7.095728,7.096887,5.803326,6.037155,6.326149,5.571013,4.849684,4.639572,5.019925,5.746842,5.267858,5.127529,6.333812,3.716008,4.995860,5.696758,5.676411,5.508173,5.242805,5.363168,5.295313,5.870144,5.827179,5.586499,5.134621,5.432411,5.358942,5.320568,5.581615,5.581991,5.374352,5.280153,5.688669,5.831882,5.987958,5.205105,5.679831,5.843834,5.796058,6.226537,5.699440,5.764564,5.558757
5.795450,5.318120,5.547518,5.540871,5.657389,6.083360,6.187031,5.853064,6.273443,5.581991,5.925058,6.373149,6.346163,6.067963,6.254213,5.369242,6.135565,6.315539,6.900630,6.036199,6.838620,6.652605,6.251711,6.357322,6.448098,6.060757,6.746060,6.649373,6.714535,6.241445,5.189060,5.849325,5.842674,7.030769,6.256326,6.156131,5.880533,5.911068,6.291384,5.688330,6.973917,5.905362,5.908626,6.303900,6.710279,6.753088,6.090631,6.568920,6.231269,6.975414,5.874088,6.295266,6.290643,6.262827,6.408529,5.951944,6.296004,6.296925,6.010777,6.734473
3.671225,2.322388,2.906901,2.406945,2.587764,2.821379,1.774952,4.351567,3.273364,3.671225,2.459589,3.668677,3.676301,3.529297,3.456317,4.553877,4.475062,4.659658,4.725616,4.829113,4.855150,4.306764,3.384390,4.361824,4.767289,4.593098,4.422449,3.380995,4.016383,4.532599,3.871201,3.095578,3.761200,4.157319,3.919991,3.788725,3.929863,3.947390,3.835142,4.152613,3.742420,4.346399,4.131961,4.178992,3.708682,4.771532,5.099866,3.288402,4.075841,4.128746,4.624973,4.306764,4.577799,4.639572,3.673766,4.505350,4.168214,3.832980,4.332048,4.332048
4.352855,4.099332,4.028917,3.462606,3.025291,3.117950,3.346389,3.030134,3.763523,3.095578,3.535145,3.974058,3.250374,3.165475,3.459466,4.325456,3.660994,4.813809,4.744932,4.192680,4.237001,4.329417,4.497585,4.032469,3.839452,4.382027,3.867026,4.036009,4.796617,4.496471,5.918087,5.643325,5.559527,5.316157,5.535758,5.671948,5.695750,5.465948,5.672980,5.524257,5.439383,5.605434,5.808743,5.746203,5.509793,5.070161,5.377591,6.495114,5.111988,5.919163,5.413876,5.643679,5.732370,5.424509,5.591360,4.839451,5.679490,4.921440,5.534575,5.036303
3.484312,4.001864,3.983413,3.708682,3.634951,3.811097,4.220977,4.759607,4.228293,5.356114,5.200705,5.545958,4.302713,2.282382,3.261935,3.994524,4.508659,3.912023,4.197202,4.245634,4.295924,5.729125,5.088830,4.772378,4.993150,4.960745,4.558079,5.261653,5.197391,5.872963,4.773224,4.229749,4.290459,5.506956,5.164786,4.774069,5.224671,4.947340,4.891101,4.917057,4.441474,4.804021,4.934474,4.513055,3.666122,4.457830,3.788725,4.141546,4.848900,4.995860,4.980863,5.063860,5.451038,4.480740,5.262172,5.994958,4.566429,5.054971,5.417433,5.379436
5.170484,5.577085,5.136974,5.388615,5.061962,4.872139,5.270946,4.394449,4.887337,4.693181,5.189060,5.121580,5.095589,5.864483,4.995860,6.043345,5.422745,6.363545,5.962808,5.921578,5.848171,6.128832,6.131878,5.684260,6.393089,5.895229,5.817111,5.570632,4.683981,6.657883,6.402415,6.514861,6.481730,6.504588,6.612041,6.564701,6.577305,7.118664,6.249589,6.235978,6.453310,6.709426,6.845880,6.518705,7.087407,5.996701,6.206173,6.839798,7.623691,7.740882,7.098871,7.025538,6.998144,7.414693,6.894873,6.879253,6.486161,7.020369,6.311372,7.170581
5.741720,6.148041,5.437209,5.056883,5.276583,6.352978,5.947774,6.357842,6.061690,6.358535,6.754837,6.187648,7.008867,6.611369,6.277395,6.162894,7.972225,6.529273,8.211999,6.345812,6.605433,6.325792,5.779199,4.794964,5.073923,5.302309,5.113793,5.709102,5.216022,5.282696,6.611638,6.632660,6.910850,6.813774,6.626453,6.369730,6.494661,6.639745,6.609888,6.658909,6.607731,6.641313,6.842043,6.545781,6.367844,6.331146,5.656691,5.921042,5.884714,5.750984,5.019265,5.386786,4.964242,5.481472,5.277094,5.517051,5.819786,5.234845,5.416100,5.021905
4.953712,5.004617,5.190732,5.214392,5.879974,6.087910,6.048554,5.335613,5.590240,5.308268,5.357058,5.365041,5.641552,6.039778,5.539301,4.861362,2.610070,4.761319,4.910447,5.285739,5.247550,5.459586,5.417433,4.751865,4.546481,4.297285,4.597138,4.435567,3.949319,4.974663,7.195787,6.892642,7.213989,7.028290,7.025716,7.136404,7.487958,7.336155,7.619233,7.296888,7.582535,7.573428,7.653210,8.006334,7.806249,7.611447,5.067016,5.000585,5.450180,5.352332,5.840351,5.767383,4.276666,4.131961,4.651099,3.848018,4.973971,4.456670,5.020586,4.410371
4.928702,4.668145,3.424263,3.828641,3.873282,3.808882,4.223910,4.079231,3.526361,3.914021,3.790985,3.218876,4.065602,4.204693,4.198705,4.084294,4.147885,4.670021,4.973971,5.080783,5.211670,4.310799,4.432007,5.498806,4.804021,3.879500,4.572647,5.123369,4.062166,4.141546,4.651099,4.185099,4.548600,4.774069,4.495355,5.108367,5.288267,4.407938,4.212128,4.825109,4.282206,5.144000,4.874434,5.063860,5.088830,3.737670,5.039547,5.149817,5.053056,6.160785,5.883879,6.155707,5.657040,6.088364,5.165357,5.203457,5.778581,5.916741,5.185149,5.762680
5.893024,5.863915,5.851628,5.498806,5.781052,5.475208,5.299816,5.690697,5.049215,4.495355,5.167069,5.805737,5.901813,5.950903,5.003275,5.683240,5.725870,5.377591,6.072584,5.868449,6.270799,6.074426,6.654024,5.567581,5.974827,5.472271,5.643325,5.970241,6.127306,5.611302,6.061224,6.366814,6.405063,6.337180,6.352455,6.559049,6.106577,6.160785,6.359747,6.100319,6.060524,5.923721,6.032127,6.632134,5.977619,6.262827,6.336295,6.671526,7.063990,6.257093,6.045716,5.918894,6.906454,5.429784,5.661571,6.200103,6.396596,5.739793,6.240081,5.686297
4.888844,3.558201,4.218036,4.272491,4.911183,4.160444,3.711130,4.470495,4.609162,4.606170,4.581902,4.234107,4.675629,4.637637,4.716712,5.165357,4.930148,4.234107,4.981550,5.139908,5.945682,4.784153,4.672829,6.031166,4.829113,4.536891,5.127529,5.157330,4.540098,4.572647,4.258446,4.080922,4.127134,4.458988,4.258446,4.239887,3.974058,4.551769,5.236442,4.581902,4.670958,4.665324,5.022564,5.109575,3.621671,5.156754,5.702782,5.654592,5.842965,5.065755,5.467638,5.617135,4.810557,5.214936,4.673763,4.987708,4.882044,4.648230,4.705016,5.327391
6.235587,4.709530,4.798267,4.705016,5.238036,4.747537,5.200705,5.927992,5.498806,5.519860,6.012981,6.081305,5.603962,5.391808,5.781052,5.701446,5.254365,5.502890,6.902843,6.356975,7.179994,6.573680,5.460436,5.428029,5.063228,5.294811,5.405376,5.579352,5.466794,4.843399,3.854394,3.931826,3.998201,4.072440,4.365643,4.424847,4.629863,4.770685,4.542230,4.598146,4.420045,4.722953,3.397858,4.289089,4.363099,3.487375,4.450853,3.925926,4.773224,4.405499,4.657763,3.889777,4.245634,4.186620,4.128746,3.732896,3.970292,4.188138,4.085976,3.758872
7.118745,6.791783,6.898210,6.356628,7.034564,7.197585,6.889591,7.388019,7.577583,7.780220,7.425537,6.952729,7.441907,6.475741,7.495375,6.330968,6.876368,7.201245,7.550346,6.720944,6.490724,7.374942,6.533498,6.582856,6.799390,7.201991,6.951198,7.135289,6.720944,6.482801,7.224316,6.893859,7.803190,6.600415,7.132418,6.750634,6.910850,6.784909,6.730421,6.747117,6.927558,6.352629,6.945051,6.779467,6.700854,6.768493,6.979238,6.549508,6.270421,7.533533,6.513378,7.197061,7.398541,7.347171,6.838727,7.237778,7.142432,6.876780,6.962906,7.586854
4.526127,5.170484,6.310827,6.717684,6.149750,6.605839,6.487684,6.731853,6.933228,6.379953,6.052324,6.004134,5.838022,6.113461,6.742055,5.734635,5.695078,5.153292,4.280824,6.649244,6.171283,6.636996,5.928791,6.341945,6.732211,6.272688,7.159914,6.494359,5.984188,5.991465,4.259859,4.829113,5.726848,6.241834,6.317165,7.424404,6.581055,6.206576,5.767696,6.274574,6.333812,6.471419,6.534951,6.822742,7.225627,5.680173,5.239628,5.921042,7.247579,6.641052,6.578834,6.855725,5.654942,5.090678,6.148468,4.868303,6.257859,5.274537,7.120444,6.642748
3.594569,3.552487,3.843744,2.785011,4.050044,4.279440,4.283587,4.216562,4.328098,4.810557,4.508659,4.457830,4.306764,4.653008,2.917771,2.933857,3.484312,3.828641,3.832980,4.481872,5.063860,4.699571,4.558079,4.826712,4.551769,4.526127,4.643429,3.600048,3.206803,4.612146,4.919981,5.005288,4.843399,5.534575,5.051777,4.473922,4.981550,5.468904,4.591071,5.258016,5.263726,6.147399,5.777343,4.893352,4.938065,5.647212,5.221976,4.817051,5.117994,6.049733,6.224360,6.180017,6.015913,5.872399,5.405376,6.020052,6.053030,4.264087,4.973971,4.738827
5.549076,5.261653,6.129050,6.288787,5.970241,6.125558,5.795145,6.595234,5.651787,6.106577,6.380970,5.500850,5.623656,5.562603,5.934630,5.776103,5.533785,5.538908,5.483967,5.984188,5.393628,4.681205,5.352806,4.937347,5.459586,4.991792,5.412092,5.426711,5.630495,6.191135,6.376217,7.071913,5.889432,5.787511,6.521799,5.918087,5.949861,6.488901,6.996132,6.224756,6.374854,6.404402,6.365955,6.374514,6.329721,5.361762,6.636340,5.699440,6.279084,5.916472,6.196648,5.054971,5.772998,4.604170,6.277019,6.836904,6.797271,6.439829,6.759023,5.971007
6.727911,7.018939,6.316262,7.343750,7.258975,7.023314,7.161001,7.252621,7.211999,7.891331,6.842043,6.610427,7.324424,7.043946,7.377384,6.530440,7.308007,6.414606,6.769412,7.024560,7.296481,6.563997,6.666702,6.674561,7.277731,7.045777,6.027796,6.481424,6.296741,6.654024,4.948760,5.740436,4.418841,4.488636,4.927254,5.125748,4.009150,4.435567,4.652054,4.797442,5.038250,5.769258,5.380819,5.364573,4.653008,4.322807,4.595120,4.065602,5.201256,5.487283,5.235378,5.061962,5.561066,4.791650,5.302309,5.549465,4.420045,4.633758,4.488636,6.184149
5.044715,4.654912,4.919251,4.735321,5.362231,5.388615,5.527443,4.768139,5.263726,5.975589,5.504518,5.789654,5.350910,5.599902,5.654242,5.235378,4.830711,5.584623,5.271973,5.173321,5.541264,5.276583,5.835103,5.527841,5.836564,5.790266,5.267858,4.926529,6.317886,5.944635,6.721908,6.645611,6.309736,6.536837,7.027403,6.806387,7.250990,7.290429,6.572702,6.772966,7.136165,6.895581,6.733878,6.629363,6.236761,7.019386,5.374815,7.041237,6.468940,6.735186,6.558481,6.940319,6.989520,6.712470,6.871610,6.459591,6.575355,6.359401,6.497227,6.767343
7.338303,6.961865,6.782759,6.938090,7.461296,6.807161,6.462405,6.207986,6.447623,7.285849,6.456142,6.702329,6.787055,6.534370,6.583133,5.825115,6.168774,6.550937,5.404927,5.653191,5.519860,5.516649,4.883559,5.166499,5.149237,5.414321,6.401254,6.455356,5.631570,5.545568,6.478663,6.272122,6.702574,6.223766,6.852454,6.397596,6.225152,6.885510,6.539297,6.029964,6.144186,6.071200,6.064250,6.544631,6.478510,6.206979,6.870988,5.760163,5.533389,5.175019,5.694405,5.604330,5.052417,5.445443,5.982172,6.784570,6.034045,5.701112,5.705115,5.775793
5.095589,4.642466,4.659658,4.366913,5.002603,4.544358,5.152713,4.507557,4.707727,4.389499,6.070276,5.359412,4.979489,5.250702,5.805737,4.779963,4.802380,4.772378,5.401325,5.679148,5.353752,4.649187,4.608166,4.941642,5.620763,5.029130,5.244917,5.606904,5.237505,5.206202,4.409155,3.363842,4.742320,3.621671,3.858622,4.314818,3.919991,4.338597,4.854371,4.897840,4.468204,4.226834,4.189655,4.188138,4.701389,4.824306,4.417635,4.601162,4.608166,4.594109,4.879007,4.995183,4.843399,5.177279,4.882044,5.153869,4.513055,4.364372,4.094345,4.657763
2.681022,2.867899,4.085976,4.398146,2.890372,3.222868,2.341806,3.397858,3.421000,3.532226,3.353407,3.546740,3.173878,3.058707,3.299534,3.996364,3.401197,4.308111,2.965273,4.631812,4.197202,4.617099,3.387774,4.635699,4.675629,5.088213,4.247066,3.342862,4.271095,4.306764,3.234749,2.509599,2.557227,3.113515,2.933857,3.681351,3.269569,3.484312,3.039749,4.638605,3.811097,4.005513,5.007965,4.424847,3.970292,3.655840,4.284965,4.933754,3.949319,4.628887,3.577948,3.793239,3.970292,3.602777,4.069027,4.110874,3.956996,4.087656,3.788725,4.216562
6.138159,5.531015,6.790660,5.823933,5.995457,5.523060,5.699105,5.792404,5.702448,6.051148,5.412984,6.539441,6.094472,6.407210,5.991465,4.618086,6.453782,5.965890,6.079017,6.007092,6.571723,6.433422,6.351932,5.666081,6.271366,6.318968,6.115451,5.938591,6.146757,6.686610,5.522261,5.687992,6.278897,5.959458,5.794841,6.455984,5.925859,6.085183,5.969730,6.234411,6.406055,6.836367,6.577861,6.255750,6.592359,6.418365,6.006353,5.465948,5.083266,5.544787,5.583872,5.698770,4.833898,5.574053,5.817409,6.369387,6.773995,5.987205,6.363890,6.634896
4.265493,4.686750,4.665324,4.891101,4.861362,5.519058,5.354698,4.567468,4.861362,5.390897,5.070789,4.897840,5.369707,4.722953,5.274537,5.027165,4.898586,5.083886,5.563754,6.887042,7.789248,5.525851,5.820380,5.852490,5.918894,5.899623,5.405376,5.355642,5.912421,6.356281,5.470168,5.001931,5.375278,4.395683,4.446174,5.068904,5.533389,4.792479,4.278054,4.197202,4.720283,4.627910,4.258446,4.268298,4.708629,4.729156,4.374498,4.872905,5.187386,5.108971,5.234845,4.847332,5.065755,5.932245,5.335613,5.888878,5.627981,5.854499,5.756375,5.404028
6.373490,3.367296,4.634729,5.181784,5.040841,5.384954,5.243333,5.794232,5.003275,6.029001,5.346155,5.825410,4.761319,5.918625,5.564137,5.883044,5.512218,5.586874,6.327222,6.134915,5.926126,6.271177,6.143112,5.606170,5.455748,5.709433,5.511411,4.763882,4.550714,4.328098,6.582164,6.183943,5.653541,5.976605,6.513527,6.558056,6.247462,6.219596,6.463029,6.237739,6.439031,6.348789,6.926381,6.228511,5.542048,6.126869,6.288044,6.201320,6.610696,6.536837,6.397430,6.393591,6.067036,6.007584,5.924523,6.597555,6.196240,6.486008,6.637520,6.154221
4.904534,5.477718,5.593223,6.387216,6.131009,5.557986,5.454894,5.590987,5.107762,5.216022,4.945207,5.303802,5.533785,5.762994,5.671948,5.722931,5.351384,5.440251,4.434382,4.364372,4.770685,6.025141,6.516489,6.420483,6.292680,6.543192,6.603944,5.868449,6.610561,6.400590,6.130792,6.325076,5.703449,5.515443,5.888324,6.595644,5.928791,6.200103,6.436311,6.663771,6.026107,6.251711,5.982928,6.463653,6.677083,6.406880,6.145687,5.495938,6.243390,6.853932,7.032801,6.826654,6.823504,6.927558,7.275726,6.930788,7.129378,6.973730,7.017417,7.141403
3.468856,4.065602,4.544358,4.405499,4.774069,4.110874,4.641502,4.347694,5.299816,5.252797,4.731803,4.978112,4.433195,5.489351,4.757033,5.061962,5.872963,4.823502,4.244200,4.703204,5.748118,5.625461,5.458734,5.304299,5.760478,5.829534,5.012633,5.461286,5.422303,5.686636,3.660994,3.558201,3.618993,3.356897,4.097672,3.819908,4.322807,4.687671,3.937691,4.571613,4.415220,4.611152,4.220977,4.900820,5.332236,4.345103,5.027165,4.678421,5.554509,5.974318,5.937272,5.460861,6.248623,5.720967,6.436471,6.038825,5.589867,5.452754,5.500033,5.577841
4.600158,4.833898,4.894850,4.765587,3.867026,4.355426,5.157905,4.487512,4.390739,4.590057,5.242276,4.427239,5.086361,3.496508,4.769837,5.098035,5.252797,5.113192,4.592085,5.119789,5.200705,4.352855,3.526361,3.637586,4.080922,3.806662,4.143135,4.708629,5.036303,5.069533,3.152736,3.122365,3.660994,3.678829,4.532599,3.214868,3.960813,4.505350,3.975936,4.027136,4.252772,3.843744,6.196444,6.196444,6.196444,4.564348,3.945458,3.711130,4.697749,4.716712,3.867026,3.958907,4.536891,4.455509,4.781641,4.417635,4.743191,3.841601,5.165928,4.110874
5.913773,5.657040,5.402227,6.062622,6.153371,6.448415,5.960490,6.251326,6.057720,6.148896,6.090631,6.105463,6.479431,6.052560,6.324000,6.076035,6.075806,6.041920,5.093750,5.859646,6.618338,6.216406,6.126214,5.874650,5.973301,5.544005,6.815201,7.234898,6.809039,6.499937,6.607191,6.377917,6.473273,6.709792,6.736374,5.951684,6.525469,6.554076,6.848218,6.311735,6.685861,6.563009,6.657112,7.004882,6.439510,6.793578,7.507745,7.227953,7.399704,6.220988,6.339654,6.162894,6.494812,5.637286,6.271933,6.270232,6.032367,6.286557,5.883322,6.377917
4.257030,3.443618,4.996536,4.244200,4.730039,4.640537,4.234107,3.822098,4.355426,4.122284,4.448516,3.979682,5.428468,5.225209,5.155601,5.152135,5.542831,5.148076,5.413430,5.460861,4.735321,5.575570,5.297317,6.023690,5.944635,5.584623,5.176150,5.205105,5.709765,5.561451,6.577444,6.457868,6.006107,6.371783,5.750030,5.726522,5.596197,4.959342,5.364105,4.775756,5.842384,4.213608,4.481872,4.914124,5.303802,4.875960,5.594340,5.604699,6.758675,6.981470,6.449996,5.454466,5.551408,5.905634,6.147827,6.729227,5.925058,6.238520,6.794587,6.386206
5.102911,5.523060,5.731722,5.302807,5.054971,5.579730,4.399375,5.210578,4.655863,5.380358,4.628887,4.733563,5.132853,4.922896,5.228967,5.271460,5.096813,4.989752,5.110782,5.359883,5.156178,6.103006,5.758902,5.496758,4.938065,5.639066,5.719328,5.532599,4.929425,5.489351,5.414321,4.653008,4.239887,5.194067,4.670021,4.577799,4.658711,4.814620,4.409155,4.757033,4.434382,4.547541,4.942356,4.065602,5.367843,5.740436,10.442758,4.612146,4.374498,5.284218,4.785824,4.686750,4.511958,5.152713,5.289277,4.818667,5.202357,5.309752,5.255932,5.102911
7.885103,7.560757,7.980366,7.953424,7.607679,7.986267,8.033529,7.580343,8.199464,7.932362,7.608126,8.099645,7.260101,6.805169,7.179003,7.228606,7.329487,7.283036,8.187299,8.253931,8.032912,7.310082,7.782974,7.671408,7.937446,7.733815,7.834194,7.045951,7.974808,7.680129,7.603250,7.653874,6.894163,7.003702,6.713321,6.640529,6.829253,7.210671,7.615101,7.500806,7.329356,6.995033,7.280284,7.850220,6.671526,6.718772,6.606785,7.258412,6.951772,6.751335,7.261295,7.098954,7.749883,8.040511,8.474787,7.679390,7.593626,7.530158,7.739751,7.082633
5.524656,5.555282,5.263726,5.726522,5.416100,5.818598,4.930870,4.809742,4.674696,4.897840,5.386786,5.951684,5.835103,6.372295,6.075346,6.321487,5.396804,6.542904,6.764808,5.768008,6.757049,7.483919,6.922841,6.867037,6.411326,6.079933,6.344934,6.680102,6.192362,5.944897,6.057018,6.201928,6.892134,6.461468,6.539008,6.527227,6.434225,6.050912,5.965890,5.647917,5.867034,6.115230,6.596600,6.419669,6.472192,6.319689,6.010532,6.447306,6.627115,6.947072,6.236370,7.365497,6.517080,7.157502,6.511151,6.578557,6.651313,7.507855,7.654111,7.019923
2.862201,3.314186,3.815512,3.339322,3.254243,2.687847,3.284664,2.624669,3.303217,3.648057,3.349904,3.427515,3.505557,2.674149,3.072693,3.605498,4.099332,2.128232,3.586293,3.725693,3.299534,4.234107,3.742420,3.546740,3.030134,3.328627,2.954910,3.218876,2.990720,3.091042,2.140066,1.931521,2.091864,2.525729,2.595255,3.095578,2.208274,1.481605,2.341806,3.640214,0.955511,1.648659,1.902108,2.219203,2.388763,3.202746,3.015535,3.765840,3.640214,2.895912,3.314186,2.970414,3.332205,2.617396,2.721295,2.451005,2.879198,2.415914,3.339322,2.965273